identifier,requirementClassString,requiredAmount,category,subcategory,displayDescription,upgradeLevel,battleOutcome,buildingTypes,inBundle,iconFilename,advisor,priority,showProgress,timeLimitInSeconds,currencyCostToSkipString,comments,h
level306Step,LevelRequirement,306,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level307Step,LevelRequirement,307,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level308Step,LevelRequirement,308,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level309Step,LevelRequirement,309,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level310Step,LevelRequirement,310,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level311Step,LevelRequirement,311,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level312Step,LevelRequirement,312,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level313Step,LevelRequirement,313,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level314Step,LevelRequirement,314,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level315Step,LevelRequirement,315,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level316Step,LevelRequirement,316,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level317Step,LevelRequirement,317,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level318Step,LevelRequirement,318,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level319Step,LevelRequirement,319,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level320Step,LevelRequirement,320,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level321Step,LevelRequirement,321,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level322Step,LevelRequirement,322,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level323Step,LevelRequirement,323,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level324Step,LevelRequirement,324,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level325Step,LevelRequirement,325,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level326Step,LevelRequirement,326,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level327Step,LevelRequirement,327,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level328Step,LevelRequirement,328,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level329Step,LevelRequirement,329,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level330Step,LevelRequirement,330,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level331Step,LevelRequirement,331,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level332Step,LevelRequirement,332,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level333Step,LevelRequirement,333,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level334Step,LevelRequirement,334,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level335Step,LevelRequirement,335,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level336Step,LevelRequirement,336,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level337Step,LevelRequirement,337,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level338Step,LevelRequirement,338,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level339Step,LevelRequirement,339,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level340Step,LevelRequirement,340,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level341Step,LevelRequirement,341,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level342Step,LevelRequirement,342,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level343Step,LevelRequirement,343,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level344Step,LevelRequirement,344,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level345Step,LevelRequirement,345,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level346Step,LevelRequirement,346,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level347Step,LevelRequirement,347,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level348Step,LevelRequirement,348,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level349Step,LevelRequirement,349,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level350Step,LevelRequirement,350,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level351Step,LevelRequirement,351,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level352Step,LevelRequirement,352,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level353Step,LevelRequirement,353,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level354Step,LevelRequirement,354,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level355Step,LevelRequirement,355,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level356Step,LevelRequirement,356,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level357Step,LevelRequirement,357,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level358Step,LevelRequirement,358,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level359Step,LevelRequirement,359,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level360Step,LevelRequirement,360,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level361Step,LevelRequirement,361,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level362Step,LevelRequirement,362,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level363Step,LevelRequirement,363,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level364Step,LevelRequirement,364,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level365Step,LevelRequirement,365,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level366Step,LevelRequirement,366,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level367Step,LevelRequirement,367,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level368Step,LevelRequirement,368,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level369Step,LevelRequirement,369,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level370Step,LevelRequirement,370,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level371Step,LevelRequirement,371,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level372Step,LevelRequirement,372,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level373Step,LevelRequirement,373,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level374Step,LevelRequirement,374,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level375Step,LevelRequirement,375,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level376Step,LevelRequirement,376,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level377Step,LevelRequirement,377,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level378Step,LevelRequirement,378,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level379Step,LevelRequirement,379,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level380Step,LevelRequirement,380,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level381Step,LevelRequirement,381,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level382Step,LevelRequirement,382,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level383Step,LevelRequirement,383,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level384Step,LevelRequirement,384,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level385Step,LevelRequirement,385,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level386Step,LevelRequirement,386,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level387Step,LevelRequirement,387,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level388Step,LevelRequirement,388,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level389Step,LevelRequirement,389,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level390Step,LevelRequirement,390,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level391Step,LevelRequirement,391,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level392Step,LevelRequirement,392,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level393Step,LevelRequirement,393,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level394Step,LevelRequirement,394,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level395Step,LevelRequirement,395,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level396Step,LevelRequirement,396,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level397Step,LevelRequirement,397,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level398Step,LevelRequirement,398,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level399Step,LevelRequirement,399,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level400Step,LevelRequirement,400,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level401Step,LevelRequirement,401,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level402Step,LevelRequirement,402,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level403Step,LevelRequirement,403,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level404Step,LevelRequirement,404,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level405Step,LevelRequirement,405,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level406Step,LevelRequirement,406,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level407Step,LevelRequirement,407,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level408Step,LevelRequirement,408,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level409Step,LevelRequirement,409,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level410Step,LevelRequirement,410,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level411Step,LevelRequirement,411,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level412Step,LevelRequirement,412,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level413Step,LevelRequirement,413,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level414Step,LevelRequirement,414,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level415Step,LevelRequirement,415,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level416Step,LevelRequirement,416,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level417Step,LevelRequirement,417,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level418Step,LevelRequirement,418,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level419Step,LevelRequirement,419,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level420Step,LevelRequirement,420,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level421Step,LevelRequirement,421,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level422Step,LevelRequirement,422,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level423Step,LevelRequirement,423,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level424Step,LevelRequirement,424,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level425Step,LevelRequirement,425,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level426Step,LevelRequirement,426,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level427Step,LevelRequirement,427,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level428Step,LevelRequirement,428,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level429Step,LevelRequirement,429,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level430Step,LevelRequirement,430,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level431Step,LevelRequirement,431,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level432Step,LevelRequirement,432,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level433Step,LevelRequirement,433,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level434Step,LevelRequirement,434,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level435Step,LevelRequirement,435,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level436Step,LevelRequirement,436,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level437Step,LevelRequirement,437,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level438Step,LevelRequirement,438,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level439Step,LevelRequirement,439,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level440Step,LevelRequirement,440,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level441Step,LevelRequirement,441,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level442Step,LevelRequirement,442,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level443Step,LevelRequirement,443,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level444Step,LevelRequirement,444,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level445Step,LevelRequirement,445,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level998Step,LevelRequirement,998,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level999Step,LevelRequirement,999,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level01shortStep,LevelRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level02shortStep,LevelRequirement,2,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level03shortStep,LevelRequirement,3,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level04shortStep,LevelRequirement,4,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level05shortStep,LevelRequirement,5,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level06shortStep,LevelRequirement,6,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level07shortStep,LevelRequirement,7,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level08shortStep,LevelRequirement,8,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level09shortStep,LevelRequirement,9,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level10shortStep,LevelRequirement,10,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level11shortStep,LevelRequirement,11,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level12shortStep,LevelRequirement,12,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level13shortStep,LevelRequirement,13,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level14shortStep,LevelRequirement,14,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level15shortStep,LevelRequirement,15,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level16shortStep,LevelRequirement,16,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level17shortStep,LevelRequirement,17,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level18shortStep,LevelRequirement,18,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level19shortStep,LevelRequirement,19,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level20shortStep,LevelRequirement,20,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level21shortStep,LevelRequirement,21,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level22shortStep,LevelRequirement,22,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level23shortStep,LevelRequirement,23,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level24shortStep,LevelRequirement,24,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level25shortStep,LevelRequirement,25,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level26shortStep,LevelRequirement,26,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level27shortStep,LevelRequirement,27,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level28shortStep,LevelRequirement,28,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level29shortStep,LevelRequirement,29,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level30shortStep,LevelRequirement,30,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level31shortStep,LevelRequirement,31,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level32shortStep,LevelRequirement,32,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level33shortStep,LevelRequirement,33,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level34shortStep,LevelRequirement,34,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level35shortStep,LevelRequirement,35,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level36shortStep,LevelRequirement,36,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level37shortStep,LevelRequirement,37,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level38shortStep,LevelRequirement,38,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level39shortStep,LevelRequirement,39,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level40shortStep,LevelRequirement,40,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level41shortStep,LevelRequirement,41,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level42shortStep,LevelRequirement,42,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level43shortStep,LevelRequirement,43,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level44shortStep,LevelRequirement,44,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level45shortStep,LevelRequirement,45,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level46shortStep,LevelRequirement,46,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level47shortStep,LevelRequirement,47,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level48shortStep,LevelRequirement,48,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level49shortStep,LevelRequirement,49,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level50shortStep,LevelRequirement,50,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level51shortStep,LevelRequirement,51,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level52shortStep,LevelRequirement,52,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level53shortStep,LevelRequirement,53,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level54shortStep,LevelRequirement,54,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level55shortStep,LevelRequirement,55,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level56shortStep,LevelRequirement,56,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
level99shortStep,LevelRequirement,99,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
levelupActiveStep,LevelRequirement,999,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
downloadDragonsStep,LevelRequirement,999,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxDisableStableSwapButtonStep,LevelRequirement,99,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxDisableStableUpgradeButtonStep,LevelRequirement,99,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxDisableStableBoostButtonStep,LevelRequirement,99,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutorialFinishIntroSlideShowStep,FinishedSlideShowRequirement,1,intro,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutorialDelayAfterSlideShow,TimeGateRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01SwapDragonStep,BattleFinishedRequirement,1,pve,pve01,,,victory,,0,icon_attack_01.png,kyra,0,1,,,,
tutorialPve01StartStep,BattleStartedRequirement,1,pve,pve01,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01SelectDragonStep,DragonSelectionRequirement,1,redTutorialDragon,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01RangeFirstIslandStep,DragonReachedLocationRequirement,1,111~39,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01ReachedFirstIslandStep,DragonReachedLocationRequirement,1,135~62,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01DestroyedFirstIslandStep,BuildingDestroyedRequirement,3,expansion_037|expansion_040|expansion_038,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01PulseFirstIslandStep,LevelRequirement,30,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01PausedFirstIslandStep,BuildingDestroyedRequirement,3,expansion_038|expansion_040|expansion_037,,,,,,0,icon_attack_01.png,kyra,0,1,,,island 1 destroyed,
tutAuxPve01SpellUsed1Step,SpellUsageRequirement,1,stoneskin2,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01DamagedSecondIslandStep,BuildingTookDamageRequirement,1,expansion_031|expansion_032|expansion_033,60,,,,,0,icon_attack_01.png,kyra,0,1,,,building took damage,
tutAuxPve01SpellSecondIslandAlt0Step,TimeGateRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
tutAuxPve01SpellSecondIslandStepAlt,TapScreenRequirement,1,-255,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
tutAuxPve01SpellSecondIslandStepAlt2,TimeGateRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
tutAuxPve01SpellSecondIslandStep,SpellUsageRequirement,1,stoneskin2,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01HardPauseSecondIslandStep,LevelRequirement,99,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01RangeSecondIslandStep,DragonReachedLocationRequirement,1,174~98,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01ReachedSecondIslandStep,DragonReachedLocationRequirement,1,196~119,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01DestroyedSecondIslandStep,BuildingDestroyedRequirement,3,expansion_031|expansion_032|expansion_033,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01PulseSecondIslandStep,LevelRequirement,30,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01PausedSecondIslandStep,BuildingDestroyedRequirement,3,expansion_031|expansion_032|expansion_033,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01SpellDisabledSecondIslandStep,LevelRequirement,30,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01ReachedThirdIslandStep,DragonReachedLocationRequirement,1,267~169,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01SpellThirdIslandStep,SpellUsageRequirement,1,stoneskin2,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01Reached2ThirdIslandStep,DragonReachedLocationRequirement,1,253~183,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01PausedThirdIslandStep,BuildingDestroyedRequirement,3,expansion_028|expansion_029|expansion_027,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01DestroyedThirdIslandStep,BuildingDestroyedRequirement,3,expansion_028|expansion_029|expansion_027,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01DestroyedThirdIslandDelayStep,TimeGateRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01ThirdIslandWoodStep,TimeGateRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01ReachedFifthIslandStep,DragonReachedLocationRequirement,1,189~221,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01PausedFifthIslandStep,BuildingDestroyedRequirement,2,expansion_021|expansion_022,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01DestroyedFifthIslandStep,BuildingDestroyedRequirement,2,expansion_021|expansion_022,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutorialPve01FinishStep,BattleFinishedRequirement,1,pve,pve01,,,victory,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01FallthroughStep,BattleFinishedRequirement,1,pve,pve01,,,victory,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01DefeatStep,BattleFinishedRequirement,1,pve,pve01,,,defeat,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01StartAgainStep,BattleStartedRequirement,1,pve,pve01,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutorialPve03StartAgainStep,BattleStartedRequirement,1,pve,pve03,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutorialPve04StartAgainStep,BattleStartedRequirement,1,pve,pve04,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxPve01WinBuildModeStep,BuildModeEnteredRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutAuxDisableAttackStep,LevelRequirement,99,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutorialNarrationYouHaveReturnedStep,TimeGateRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutorialWaitOneSecondStep,NarrationCompletedRequirement,1,narrationtutorialNarrationYouHaveReturned,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutorialWaitOneSecondFTStep,TimeGateRequirement,10,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutorialUsernameStep,HaveUsernameRequirement,,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutorialBuildBreedingCastleStep,GetBuildingPlacedRequirement,1,breedingGround,,,0,,,0,icon_attack_01.png,kyra,0,1,,,,
tutorialFinishBreedingCastleStep,HaveBuildingUpgradedRequirement,1,breedingGround,,,1,,,0,icon_attack_01.png,kyra,0,1,,,,
tutorialBuyChineseEggStep,GetEggRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutorialBuildIncubatorStep,HaveBuildingUpgradedRequirement,1,incubator,,,1,,,0,icon_attack_01.png,kyra,0,1,,,,
tutorialIncubateChineseDragonStep,EggStartIncubatingRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutorialEggReadyChineseDragonStep,EggReadyRequirement,1,T1C1HIdragon,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutorialIncubateChineseDragonDelay1Step,TimeGateRequirement,2,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutorialHatchChineseDragonStep,HaveDragonsRequirement,1,T1C1HIdragon,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutorialEnterBreeder1Step,MenuOpenedRequirement,1,questMenu,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutorialUseBreeder1Step,BreederAchievementCompletedRequirement,1,breederMaster,,,,,,0,icon_attack_01.png,kyra,0,0,,,Receive mission from Dragon Guard.,
tutAuxDisableBreederTrashStep,LevelRequirement,30,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
tutorialCollectEggTokensStep,CollectEggTokenRequirement,15,breedingToken,,,0,,,0,icon_attack_01.png,kyra,0,1,,,,
