identifier,inBundle,zip_files,h
spl_elemental_bubble_death.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_flrstr01_Ssu_grey.png|fx_rainbow.png|spl_elemental_bubble_death_LOD00.part|spl_elemental_bubble_death_LOD01.part|spl_elemental_bubble_death_LOD02.part,
imp_drg_unicorn_hit.part,0,fx_dust2x2.png|fx_fire02_Ssu.png|fx_flare.png|imp_drg_unicorn_hit_LOD00.part|imp_drg_unicorn_hit_LOD01.part|imp_drg_unicorn_hit_LOD02.part,
prj_drg_voidTentacle_charged.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_flare_03.png|fx_flrstr01_Ssu_grey.png|fx_water_splash_2x2.png|prj_drg_voidTentacle_charged_LOD00.part|prj_drg_voidTentacle_charged_LOD01.part|prj_drg_voidTentacle_charged_LOD02.part,
ptl_iceTurret.part,0,defaultParticle.png|fx_fire04_Ssu.png|fx_snowflakes_01.png|ptl_airBreath_litBluePuff_dif.png|ptl_iceTurret.part|ptl_iceTurret_LOD01.part|ptl_iceTurret_LOD02.part,
VFX_Amb_smoke_EggInc_halloween.part,0,VFX_Amb_smoke_EggInc_halloween_LOD00.part|VFX_Amb_smoke_EggInc_halloween_LOD01.part|fx_smoke2x2.png,
imp_drg_chomp_hit.part,0,fx_dust2x2.png|fx_flareLens2x2_rgb_Ssu.png|fx_rock01_Ssu_gry.png|fx_teeth_crunch.png|imp_drg_chomp_hit_LOD00.part|imp_drg_chomp_hit_LOD01.part|imp_drg_chomp_hit_LOD02.part,
amb_drg_undead_wraith_wing.part,0,amb_drg_undead_wraith_wing_LOD00.part|amb_drg_undead_wraith_wing_LOD01.part|amb_drg_undead_wraith_wing_LOD02.part|fx_smoke01_gry_Ssu.png,
ptl_whelp_whisp_01.part,0,fx_flareLens2x2_rgb_Ssu.png|ptl_whelp_whisp_01.part,
prj_drg_seaLionFish.part,0,fx_Smoke05_gry_Ssu.png|fx_flareLens2x2_rgb_Ssu.png|fx_scorch_burn_2x2_Aar.png|fx_water_splash_2x2.png|prj_drg_seaLionFish_LOD00.part|prj_drg_seaLionFish_LOD01.part|prj_drg_seaLionFish_LOD02.part,
prj_drg_leopard.part,0,fx_dust2x2.png|fx_fire01_Ssu.png|prj_drg_leopard_LOD00.part|prj_drg_leopard_LOD01.part|prj_drg_leopard_LOD02.part,
ptl_drg_nightfall_proj_impact_02.part,0,fx_ring_14.png|fx_smoke2x2.png|fx_wave_01.png|ptl_drg_nightfall_proj_impact_02.part|ptl_drg_nightfall_proj_impact_02_LOD00.part|ptl_drg_nightfall_proj_impact_02_LOD01.part|ptl_drg_nightfall_proj_impact_02_LOD02.part,
ptl_selfDestruct_explosion.part,0,fx_debris_woodChips_2x2.png|fx_fire02_Ssu.png|fx_fire04_Ssu.png|fx_flash_01.png|fx_ring_03.png|fx_ring_07.png|fx_smoke2x2.png|ptl_selfDestruct_explosion.part|ptl_selfDestruct_explosion_LOD01.part|ptl_selfDestruct_explosion_LOD02.part,
ptl_hurricane.part,0,fx_ring_08.png|fx_ring_14.png|ptl_hurricane.part|ptl_hurricane_LOD01.part,
ptl_drg_earth_proj_impact_02.part,0,defaultParticle.png|ptl_airBreath_litBluePuff_dif.png|ptl_drg_earth_proj_impact_02.part|ptl_drg_earth_proj_impact_02_LOD01.part,
imp_drg_gargoyle_hit.part,0,fx_debris_Cloud_01.png|fx_flare.png|fx_rock01_Ssu_gry.png|fx_smoke2x2.png|imp_drg_gargoyle_hit_LOD00.part|imp_drg_gargoyle_hit_LOD01.part|imp_drg_gargoyle_hit_LOD02.part,
ptl_drg_timeShiftFinish.part,0,fx_clockParts_3x3.png|fx_clock_face.png|fx_flare.png|fx_flare_rays.png|ptl_drg_timeShiftFinish.part|ptl_drg_timeShiftFinish_LOD00.part|ptl_drg_timeShiftFinish_LOD01.part|ptl_drg_timeShiftFinish_LOD02.part,
spl_moltenBarrier.part,0,fx_flrstr01_Ssu_grey.png|fx_lava.png|fx_rock01_Ssu_gry.png|fx_smoke_gry_Ssu.png|spl_moltenBarrier_LOD00.part|spl_moltenBarrier_LOD01.part|spl_moltenBarrier_LOD02.part,
imp_drg_voidMask_hit.part,0,fx_crystals_3x2.png|fx_crystals_base.png|fx_flrstr01_Ssu_grey.png|fx_smoke2x2.png|imp_drg_voidMask_hit_LOD00.part|imp_drg_voidMask_hit_LOD01.part|imp_drg_voidMask_hit_LOD02.part,
z_rainbow_example.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_flrstr01_Ssu_grey.png|fx_rainbow.png|fx_smoke_round.png|z_rainbow_example.part,
spl_darkRebirth_heal.part,0,fx_UI_health.png|fx_ring_02.png|spl_darkRebirth_heal_LOD00.part|spl_darkRebirth_heal_LOD01.part|spl_darkRebirth_heal_LOD02.part,
amb_drg_dwarfGold_coins_02.part,0,amb_drg_dwarfGold_coins_02_LOD00.part|coin.pod|fx_coin_dif.png,
mage_tower_blueglow.part,0,defaultParticle.png|fx_fire03_Ssu.png|fx_flrstr01_Ssu_grey.png|mage_tower_blueglow_LOD00.part|mage_tower_blueglow_LOD01.part|mage_tower_blueglow_LOD02.part,
VFX_gotcha_idle_02.part,0,VFX_gotcha_idle_02_LOD00.part|VFX_gotcha_idle_02_LOD01.part|fx_flare.png|fx_light_ray_01.png,
ptl_drg_scarlet_Fever_impact.part,0,defaultParticle.png|fx_elect_02.png|fx_elect_06.png|ptl_airBreath_litBluePuff_dif.png|ptl_drg_scarlet_Fever_impact_LOD00.part,
prj_drg_kathool.part,0,fx_Smoke05_gry_Ssu.png|fx_fire01_Ssu.png|fx_waterSplash_round.png|prj_drg_kathool_LOD00.part|prj_drg_kathool_LOD01.part|prj_drg_kathool_LOD02.part,
spl_devour_sphere.part,0,fx_flrstr01_Ssu_grey.png|poisonWisp_dif.png|spl_devour_sphere_LOD00.part|spl_devour_sphere_LOD01.part|spl_devour_sphere_LOD02.part,
ptl_building_gloomCloud.part,0,fx_debris_Cloud_01.png|fx_dust2x2.png|fx_ghost_skull.png|ptl_building_gloomCloud.part|ptl_building_gloomCloud_LOD00.part|ptl_building_gloomCloud_LOD01.part|ptl_building_gloomCloud_LOD02.part,
ptl_whelp_whisp_03.part,0,fx_flareLens2x2_rgb_Ssu.png|ptl_whelp_whisp_03.part,
imp_drg_rampage.part,0,fx_smoke_wispy_2x2.png|imp_drg_rampage_LOD00.part|ptl_airBreath_bluePuff_dif.png,
ptl_solarStrike_sphere.part,0,fx_smoke2x2.png|fx_wave_01.png|ptl_solarStrike_sphere.part|vfx_flare_01.png,
imp_drg_spider_hit.part,0,fx_flare.png|fx_spiderWeb.png|fx_water_drops.png|imp_drg_spider_hit_LOD00.part|imp_drg_spider_hit_LOD01.part|imp_drg_spider_hit_LOD02.part,
spl_writhe_end.part,0,fx_flrstr01_Ssu_grey.png|fx_roots_01.png|fx_smoke_wispy_2x2.png|spl_writhe_end_LOD00.part|spl_writhe_end_LOD01.part|spl_writhe_end_LOD02.part,
imp_drg_invokerFreeze_hit.part,0,fx_ring_01.png|fx_snowflakes_01.png|imp_drg_invokerFreeze_hit_LOD00.part|ptl_airBreath_litBluePuff_dif.png,
amb_drg_gargoyle_fallingDebris_wingFlap.part,0,amb_drg_gargoyle_fallingDebris_wingFlap_LOD00.part|fx_rock01_Ssu_gry.png|fx_smoke01_gry_Ssu.png,
ptl_bld_volcano_mon_hotPool_halloween.part,0,fx_smoke01_gry_Ssu.png|ptl_bld_volcano_mon_hotPool_halloween_LOD00.part|ptl_bld_volcano_mon_hotPool_halloween_LOD01.part|ptl_bld_volcano_mon_hotPool_halloween_LOD02.part,
spl_realityWarp_end.part,0,fx_crystals_3x2.png|fx_flareLens2x2_rgb_Ssu.png|fx_smoke_Distortion.png|fx_spiral_02.png|spl_realityWarp_end_LOD00.part|spl_realityWarp_end_LOD01.part|spl_realityWarp_end_LOD02.part,
imp_bld_archer_hit.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_glsprt01_Ssu_gry.png|imp_bld_archer_hit_LOD00.part|imp_bld_archer_hit_LOD01.part|imp_bld_archer_hit_LOD02.part,
vfx_brazier_lightningBolt.part,0,fx_flrstr01_Ssu_grey.png|fx_lightning04_Ssu_rgb.png|fx_line_gradSides.png|fx_smoke01_gry_Ssu.png|vfx_brazier_lightningBolt_LOD00.part|vfx_brazier_lightningBolt_LOD01.part|vfx_brazier_lightningBolt_LOD02.part,
ptl_drg_shield_elemental_barrier_death.part,0,fx_Shield_water.png|fx_ring_01.png|fx_water_splash_2x2.png|ptl_drg_shield_elemental_barrier_death_LOD00.part|ptl_drg_shield_elemental_barrier_death_LOD01.part|ptl_drg_shield_elemental_barrier_death_LOD02.part,
amb_chr_celestialKnight_swordFire.part,0,amb_chr_celestialKnight_swordFire.part|contrailCloud.png|fx_fire02_Ssu.png,
imp_drg_goofy_axolotl_miss.part,0,fx_flrstr01_Ssu_grey.png|fx_smoke2x2.png|fx_water_splash_2x2.png|imp_drg_goofy_axolotl_miss_LOD00.part|imp_drg_goofy_axolotl_miss_LOD01.part|imp_drg_goofy_axolotl_miss_LOD02.part,
ptl_drg_undead_blast_01.part,0,defaultParticle.png|fx_elect_blue_2x2.png|fx_ring_01.png|ptl_drg_undead_blast_01.part|ptl_drg_undead_blast_01_LOD01.part|ptl_drg_undead_blast_01_LOD02.part,
VFX_gotcha_idle_03.part,0,VFX_gotcha_idle_03_LOD00.part|VFX_gotcha_idle_03_LOD01.part|fx_flare.png|fx_light_ray_01.png,
imp_drg_summonPuppet.part,0,fx_fire03_Ssu.png|fx_flrstr01_Ssu_grey.png|fx_smoke2x2.png|imp_drg_summonPuppet_LOD00.part|imp_drg_summonPuppet_LOD01.part|imp_drg_summonPuppet_LOD02.part,
ptl_elementalFlakWindSuper.part,0,fx_flare.png|fx_flash_01.png|fx_ring_06.png|fx_ring_14.png|fx_smoke2x2.png|ptl_airBreath_litBluePuff_dif.png|ptl_elementalFlakWindSuper.part|waterSplash_01.png,
amb_drg_furnaceHunter_jets.part,0,amb_drg_furnaceHunter_jets.part|fx_fire03_Ssu.png,
spl_coldSnap_buildup.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_frost_01.png|fx_snowflakes_01.png|spl_coldSnap_buildup_LOD00.part|spl_coldSnap_buildup_LOD01.part|spl_coldSnap_buildup_LOD02.part,
imp_drg_feySpring_miss.part,0,defaultParticle.png|fx_smoke01_gry_Ssu.png|imp_drg_feySpring_miss_LOD00.part|imp_drg_feySpring_miss_LOD01.part|imp_drg_feySpring_miss_LOD02.part,
UI_wm_summonDragon_purple.part,0,UI_wm_summonDragon_purple_LOD00.part|fx_UI_SummonCircle_01.png|fx_UI_SummonCircle_timer.png|fx_flrstr01_Ssu_grey.png|fx_light_ray_01.png|fx_smoke_wispy_2x2.png,
amb_drg_patchwork_electRing_01.part,0,amb_drg_patchwork_electRing_01_LOD00.part|amb_drg_patchwork_electRing_01_LOD01.part|amb_drg_patchwork_electRing_01_LOD02.part|defaultParticle.png|fx_lightning04_Ssu_rgb.png|fx_smoke_wispy_2x2.png,
spl_scarletFever_impact.part,0,fx_dust2x2.png|fx_flareLens2x2_rgb_Ssu.png|fx_lightBeam01_gry_Ssu.png|fx_smoke_wispy_2x2.png|spl_scarletFever_impact_LOD00.part|spl_scarletFever_impact_LOD01.part|spl_scarletFever_impact_LOD02.part,
vfx_wisp_trail_green.part,0,defaultParticle.png|fx_flare_multiple.png|fx_flare_rays.png|fx_smoke2x2.png|vfx_wisp_trail_green.part,
prj_drg_seaGoddess_invoker_orb.part,0,fx_clouds_tiled.png|fx_flareLens2x2_rgb_Ssu.png|fx_flrstr01_Ssu_grey.png|fx_smoke_wispy_2x2.png|prj_drg_seaGoddess_invoker_orb_LOD00.part|prj_drg_seaGoddess_invoker_orb_LOD01.part|prj_drg_seaGoddess_invoker_orb_LOD02.part,
ptl_drg_nightfall_proj_impact_01.part,0,fx_debris_Cloud_01.png|fx_ring_14.png|fx_smoke2x2.png|fx_wave_01.png|ptl_drg_nightfall_proj_impact_01.part|ptl_drg_nightfall_proj_impact_01_LOD00.part|ptl_drg_nightfall_proj_impact_01_LOD01.part|ptl_drg_nightfall_proj_impact_01_LOD02.part,
spl_shield_assault_end.part,0,fx_Smoke05_gry_Ssu.png|fx_flare.png|spl_shield_assault_end_LOD00.part|spl_shield_assault_end_LOD01.part|spl_shield_assault_end_LOD02.part,
ptl_heal_ghostfireWreath.part,0,defaultParticle.png|fx_UI_health.png|fx_ring_02.png|ptl_heal_ghostfireWreath_LOD00.part,
imp_drg_valentine_warrior.part,0,fx_Smoke04_gry_Ssu.png|fx_flrstr01_Ssu_grey.png|fx_shapes_01.png|imp_drg_valentine_warrior_LOD00.part,
ptl_bld_volcano_mon_waterSteam_halloween.part,0,fx_dust2x2.png|ptl_bld_volcano_mon_waterSteam_halloween_LOD00.part|ptl_bld_volcano_mon_waterSteam_halloween_LOD01.part|ptl_bld_volcano_mon_waterSteam_halloween_LOD02.part,
imp_drg_vikingFire_miss.part,0,fx_fire03_Ssu.png|fx_smoke01_gry_Ssu.png|imp_drg_vikingFire_miss_LOD00.part,
amb_env_clouds_midGround.part,0,amb_env_clouds_midGround_LOD00.part|fx_smoke2x2.png,
ptl_elementalFlakWindSuperShot.part,0,defaultParticle.png|fx_flare_03.png|fx_flash_01.png|fx_light_ray_02.png|fx_smoke_round.png|ptl_elementalFlakWindSuperShot.part,
map_building_glow_01.part,0,fx_Flare_02.png|fx_flare.png|map_building_glow_01_LOD00.part|map_building_glow_01_LOD01.part,
elemenalFlakEarthExplosion.part,0,elemenalFlakEarthExplosion.part|fx_splat_01.png,
prj_drg_Lion.part,0,fx_dust2x2.png|fx_fire01_Ssu.png|fx_smoke01_gry_Ssu.png|prj_drg_Lion_LOD00.part|prj_drg_Lion_LOD01.part|prj_drg_Lion_LOD02.part,
prism_target.part,0,fx_Flare_02.png|fx_elect_01.png|prism_target_LOD00.part|prism_target_LOD01.part,
ptl_bld_breeding_castle_02_halloween.part,0,fx_smoke01_gry_Ssu.png|ptl_bld_breeding_castle_02_halloween_LOD00.part|ptl_bld_breeding_castle_02_halloween_LOD01.part|ptl_bld_breeding_castle_02_halloween_LOD02.part,
prj_drg_vikingRaider.part,0,fx_fire02_Ssu.png|fx_flareLens2x2_rgb_Ssu.png|fx_frost_01.png|fx_smoke01_gry_Ssu.png|prj_drg_vikingRaider_LOD00.part|prj_drg_vikingRaider_LOD01.part|prj_drg_vikingRaider_LOD02.part,
fireball_05_NewTextureTest.part,0,fireball_05_NewTextureTest_LOD00.part|fx_fire03_Ssu.png,
spl_divineStorm_shockedBase.part,0,fx_elect_01.png|fx_elect_blue_2x2.png|fx_flrstr01_Ssu_grey.png|fx_lightBeam01_gry_Ssu.png|fx_ring_01.png|spl_divineStorm_shockedBase_LOD00.part|spl_divineStorm_shockedBase_LOD01.part|spl_divineStorm_shockedBase_LOD02.part,
ptl_incinerate_onBuilding.part,0,fx_fire04_Ssu.png|fx_flare.png|fx_flare_multiple.png|fx_ring_02.png|ptl_incinerate_onBuilding.part,
spl_touchOfTheDeep_tentacleFX.part,0,fx_smoke_round.png|fx_waterSplash_round.png|fx_water_splash_2x2.png|spl_touchOfTheDeep_tentacleFX_LOD00.part,
prj_bld_cannon_NDE.part,0,fx_flrstr01_Ssu_grey.png|fx_glsprt01_Ssu_gry.png|prj_bld_cannon_NDE_LOD00.part|prj_bld_cannon_NDE_LOD01.part|prj_bld_cannon_NDE_LOD02.part,
amb_env_ocean_waves.part,0,amb_env_ocean_waves.part|fx_wave_distortion.png|ripple.pod,
imp_drg_jaguar_hit.part,0,fx_DustDebris02_Ssu_rgb.png|fx_dust2x2.png|fx_flrstr01_Ssu_grey.png|fx_smoke2x2.png|imp_drg_jaguar_hit_LOD00.part|imp_drg_jaguar_hit_LOD01.part|imp_drg_jaguar_hit_LOD02.part,
whale_breach_in_night.part,0,fx_dust2x2.png|fx_waterSplash_round.png|fx_water_splash_2x2.png|whale_breach_in_night_LOD00.part|whale_breach_in_night_LOD01.part|whale_breach_in_night_LOD02.part,
vfx_brazier_earth.part,0,defaultParticle.png|fx_flareLens2x2_rgb_Ssu.png|fx_ring_glint_01.png|vfx_brazier_earth_LOD00.part|vfx_brazier_earth_LOD01.part|vfx_brazier_earth_LOD02.part,
VFX_eventIsland_portal_Blue.part,0,VFX_eventIsland_portal_Blue_LOD00.part|VFX_eventIsland_portal_Blue_LOD01.part|fx_dot_glow.png|fx_flareLens2x2_rgb_Ssu.png|fx_flrstr01_Ssu_grey.png|fx_light_ray_03.png|fx_ring_09.png|fx_spiral_02.png,
contrails_01.part,0,contrailCloud.png|contrails_01_LOD00.part|contrails_01_LOD01.part,
spl_reanimate_shield.part,0,fx_anubisEyes.png|fx_anubisHead_anim.png|fx_debris_Cloud_01.png|fx_smoke2x2.png|spl_reanimate_shield_LOD00.part,
amb_drg_neptune_groundDrops.part,0,amb_drg_neptune_groundDrops_LOD00.part|amb_drg_neptune_groundDrops_LOD01.part|amb_drg_neptune_groundDrops_LOD02.part|fx_ring_11.png|fx_water_splash_2x2.png,
Poison_Ballista_01_new.part,0,Poison_Ballista_01_new_LOD00.part|fx_Smoke05_gry_Ssu.png,
ptl_galvanicOverload_onBuilding.part,0,defaultParticle.png|fx_dust2x2.png|fx_elect_04.png|fx_elect_05.png|fx_flareLens2x2_rgb_Ssu.png|fx_flare_03.png|fx_smoke2x2.png|fx_smoke_round.png|ptl_galvanicOverload_onBuilding.part,
imp_drg_egyptianHawk_miss.part,0,fx_fire01_Ssu.png|fx_flare.png|fx_smoke2x2_gry.png|imp_drg_egyptianHawk_miss_LOD00.part|imp_drg_egyptianHawk_miss_LOD01.part|imp_drg_egyptianHawk_miss_LOD02.part,
runes_trail_ChainLightning_01.part,0,fx_flare_multiple.png|fx_flare_rays.png|fx_smoke2x2.png|runes_trail_ChainLightning_01.part,
ptl_bld_explosion_01.part,1,defaultParticle.png|fx_ring_01.png|fx_water_drops.png|ptl_airBreath_litBluePuff_dif.png|ptl_bld_explosion_01.part|ptl_bld_explosion_01_LOD00.part|ptl_bld_explosion_01_LOD01.part|ptl_bld_explosion_01_LOD02.part,
VFX_eventIsland_Submerge_splash_02.part,0,VFX_eventIsland_Submerge_splash_02_LOD00.part|VFX_eventIsland_Submerge_splash_02_LOD01.part|fx_smoke2x2.png|fx_waterSplash_round.png|fx_water_splash_2x2.png|waterSplash_01.png,
imp_drg_gladiatorLegion_miss.part,0,fx_smoke01_gry_Ssu.png|fx_smoke2x2.png|imp_drg_gladiatorLegion_miss_LOD00.part,
ptl_dodoCloud.part,0,ptl_airBreath_litBluePuff_dif.png|ptl_dodoCloud.part|ptl_dodoCloud_LOD01.part,
ptl_Stone_Flame.part,0,fx_fire04_Ssu.png|ptl_Stone_Flame.part,
spl_syphonStrike.part,0,fx_scorch_burn_2x2_Aar.png|fx_smoke2x2.png|fx_wave_01.png|spl_syphonStrike_LOD00.part,
spl_mindSpike_sphere.part,0,fx_flrstr01_Ssu_grey.png|fx_icePatch_01.png|icicle_2.pod|spl_mindSpike_sphere_LOD00.part|spl_mindSpike_sphere_LOD01.part|spl_mindSpike_sphere_LOD02.part,
imp_drg_glacialProwler_miss.part,0,fx_dust2x2.png|fx_flare.png|fx_flrstr01_Ssu_grey.png|imp_drg_glacialProwler_miss_LOD00.part|imp_drg_glacialProwler_miss_LOD01.part|imp_drg_glacialProwler_miss_LOD02.part,
imp_drg_seaAngler_hit.part,0,fx_dust2x2.png|fx_flrstr01_Ssu_grey.png|fx_water_splash_2x2.png|imp_drg_seaAngler_hit_LOD00.part|imp_drg_seaAngler_hit_LOD01.part|imp_drg_seaAngler_hit_LOD02.part,
vfx_brazier_fire.part,0,defaultParticle.png|fx_fire02_Ssu.png|fx_smoke01_gry_Ssu.png|fx_smoke_gry_Ssu.png|vfx_brazier_fire_LOD00.part|vfx_brazier_fire_LOD01.part|vfx_brazier_fire_LOD02.part,
amb_drg_twitchfan_pollen.part,0,amb_drg_twitchfan_pollen_LOD00.part|amb_drg_twitchfan_pollen_LOD01.part|amb_drg_twitchfan_pollen_LOD02.part|fx_dust2x2.png,
spl_starburn_ground.part,0,fx_imp_cracks.png|spl_starburn_ground_LOD00.part,
amb_env_fake_HDR.part,0,amb_env_fake_HDR_LOD00.part|defaultParticle.png,
dest_building_dust_base.part,0,defaultParticle.png|dest_building_dust_base_LOD00.part|dest_building_dust_base_LOD01.part|dest_building_dust_base_LOD02.part|fx_debris_Cloud_01.png|fx_fire03_Ssu.png|fx_glsprt01_Ssu_gry.png|fx_smoke01_gry_Ssu.png|fx_smoke2x2.png,
ptl_flux_onBuilding.part,0,fx_fire04_Ssu.png|fx_flare.png|fx_flare_multiple.png|fx_ring_02.png|ptl_flux_onBuilding.part,
amb_drg_undead_Revenant_blood.part,0,amb_drg_undead_Revenant_blood_LOD00.part|fx_meat_01.png,
spl_spectralForm.part,0,fx_Flare_02.png|fx_fire02_Ssu.png|fx_flash_01.png|fx_smoke_round.png|fx_smoke_wisp_trail.png|spl_spectralForm_LOD00.part|spl_spectralForm_LOD01.part|spl_spectralForm_LOD02.part,
spl_wayOfTheBlade.part,0,fx_Flare_02.png|fx_UI_health.png|fx_beamLaser1x4_Ssu_gry.png|fx_smoke_wispy_2x2.png|spl_wayOfTheBlade_LOD00.part,
ptl_nocturnalFissure_shrink.part,0,fx_blackHole01_Ssu_gry.png|fx_dot_glow.png|fx_dot_soft.png|fx_flare_randRot_2x2.png|ptl_nocturnalFissure_shrink.part|ptl_nocturnalFissure_shrink_LOD00.part|ptl_nocturnalFissure_shrink_LOD01.part|ptl_nocturnalFissure_shrink_LOD02.part,
amb_drg_undead_wraith_wing_glide.part,0,amb_drg_undead_wraith_wing_glide_LOD00.part|amb_drg_undead_wraith_wing_glide_LOD01.part|amb_drg_undead_wraith_wing_glide_LOD02.part|fx_debris_Cloud_01.png|fx_smoke01_gry_Ssu.png|fx_smoke_wispy_2x2.png,
spl_elderSign_building_debuff.part,0,fx_elect_05.png|fx_flareLens2x2_rgb_Ssu.png|fx_smoke_wispy_2x2.png|spl_elderSign_building_debuff_LOD00.part|spl_elderSign_building_debuff_LOD01.part|spl_elderSign_building_debuff_LOD02.part,
prj_drg_celestialSorcerer.part,0,fx_beam_gost.png|fx_fire02_Ssu.png|fx_smoke2x2.png|prj_drg_celestialSorcerer_LOD00.part|prj_drg_celestialSorcerer_LOD01.part|prj_drg_celestialSorcerer_LOD02.part|sucking.pod,
ptl_onHit_stormTower.part,0,fx_flareLens2x2_rgb_Ssu.png|ptl_onHit_stormTower.part|ptl_onHit_stormTower_LOD01.part|ptl_onHit_stormTower_LOD02.part,
spl_spiritGuardian_projectile.part,0,fx_dust2x2.png|fx_elect_blue_2x2.png|fx_smoke01_gry_Ssu.png|spl_spiritGuardian_projectile_LOD00.part,
amb_prop_dest_glow.part,0,amb_prop_dest_glow.part|fx_flrstr01_Ssu_grey.png|fx_smoke_wispy_2x2.png,
ptl_stormTower_beam.part,0,defaultParticle.png|fx_flareLens2x2_rgb_Ssu.png|ptl_stormTower_beam.part|ptl_stormTower_beam_LOD01.part|ptl_triParticle_dif.png,
amb_drg_DwarfTunnel_chest_embers.part,0,amb_drg_DwarfTunnel_chest_embers_LOD00.part|amb_drg_DwarfTunnel_chest_embers_LOD01.part|fx_flrstr01_Ssu_grey.png|fx_smoke2x2.png,
ptl_drg_celestialDance_dark_proj_impact_01.part,0,defaultParticle.png|fx_elect_03.png|fx_fire03_Ssu.png|fx_ring_01.png|fx_water_drops.png|ptl_airBreath_litBluePuff_dif.png|ptl_drg_celestialDance_dark_proj_impact_01.part|ptl_drg_celestialDance_dark_proj_impact_01_LOD00.part|ptl_drg_celestialDance_dark_proj_impact_01_LOD01.part|ptl_drg_celestialDance_dark_proj_impact_01_LOD02.part,
VFX_eventIsland_emerge_hole_drain_01_BKUP.part,0,VFX_eventIsland_emerge_hole_drain_01_BKUP.part|defaultParticle.png|fx_smoke2x2.png|fx_water_splash_2x2.png,
spl_tidalSurge.part,0,defaultParticle.png|fx_roots_01.png|spl_tidalSurge_LOD00.part,
ptl_drg_fire_proj_impact_01.part,1,fx_ring_01.png|fx_water_drops.png|ptl_airBreath_litBluePuff_dif.png|ptl_drg_fire_proj_impact_01.part|ptl_drg_fire_proj_impact_01_LOD01.part,
prj_drg_seaSail.part,0,fx_dust2x2.png|fx_fire03_Ssu.png|fx_water_splash_2x2.png|prj_drg_seaSail_LOD00.part|prj_drg_seaSail_LOD01.part|prj_drg_seaSail_LOD02.part|ptl_airBreath_litBluePuff_dif.png,
prj_drg_gargoyle.part,0,defaultParticle.png|fx_rock01_Ssu_gry.png|prj_drg_gargoyle_LOD00.part|prj_drg_gargoyle_LOD01.part|prj_drg_gargoyle_LOD02.part,
spl_deathKnell.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_flrstr01_Ssu_grey.png|fx_ghost_skull.png|fx_ring_08.png|spl_deathKnell.part|spl_deathKnell_LOD00.part|spl_deathKnell_LOD01.part|spl_deathKnell_LOD02.part,
imp_rainbowShot_miss.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_flrstr01_Ssu_grey.png|fx_water_splash_2x2.png|imp_rainbowShot_miss_LOD00.part|imp_rainbowShot_miss_LOD01.part|imp_rainbowShot_miss_LOD02.part,
imp_BossOrb.part,0,fx_Smoke05_gry_Ssu.png|fx_flare_randRot_2x2.png|fx_smoke_wispy_2x2.png|imp_BossOrb.part,
spl_scatter_sparkle.part,0,fx_cherryBlossom_2x2_Aar.png|fx_flrstr01_Ssu_grey.png|fx_smoke_round.png|spl_scatter_sparkle_LOD00.part|spl_scatter_sparkle_LOD01.part|spl_scatter_sparkle_LOD02.part,
prj_drg_oasis.part,0,defaultParticle.png|fx_Smoke05_gry_Ssu.png|fx_smoke2x2.png|prj_drg_oasis_LOD00.part|prj_drg_oasis_LOD01.part|prj_drg_oasis_LOD02.part,
ptl_bld_FlakFire_proj.part,0,defaultParticle.png|fx_flareLens2x2_rgb_Ssu.png|fx_smoke2x2.png|ptl_bld_FlakFire_proj.part,
vfx_wisp_trail_chargedShield.part,0,defaultParticle.png|fx_Flare_02.png|fx_elect_01.png|fx_flare_rays.png|fx_smoke2x2.png|vfx_wisp_trail_chargedShield.part,
ptl_drg_spring_pollen_cloud.part,0,defaultParticle.png|fx_dust2x2.png|ptl_drg_spring_pollen_cloud_LOD00.part|ptl_drg_spring_pollen_cloud_LOD01.part|ptl_drg_spring_pollen_cloud_LOD02.part,
spl_primalShield_charged.part,0,fx_beamLaser1x4_Ssu_gry.png|fx_flrstr01_Ssu_grey.png|fx_light_ray_03.png|fx_ring_01.png|shield.pod|spl_primalShield_charged_LOD00.part|spl_primalShield_charged_LOD01.part|spl_primalShield_charged_LOD02.part,
imp_drg_prism_v2_miss.part,0,fx_crystalShards_2x3.png|fx_smoke2x2.png|imp_drg_prism_v2_miss_LOD00.part|imp_drg_prism_v2_miss_LOD01.part|imp_drg_prism_v2_miss_LOD02.part,
ptl_bld_upgrade_01.part,1,defaultParticle.png|fx_flare.png|fx_ring_01.png|ptl_bld_upgrade_01.part|ptl_bld_upgrade_01_LOD01.part|ptl_bld_upgrade_01_LOD02.part,
ptl_stormSuper_chargeUp.part,0,Smoke_Thin_01.png|defaultParticle.png|fx_flareLens2x2_rgb_Ssu.png|fx_spiral_01.png|fx_spiral_02.png|ptl_stormSuper_chargeUp.part|ptl_stormSuper_chargeUp_LOD01.part|ptl_stormSuper_chargeUp_LOD02.part,
